 ms_accelerometer_x, ms_accelerometer_y, ms_accelerometer_z,outcome
1.1394043,0.5192871,-0.28100586,0
0.90722656,0.7792969,-0.72924805,0
1.0163574,0.560791,0.2619629,0
0.7980957,1.0048828,-0.34375,0
0.7766114,0.9602051,-0.7126465,0
0.99267584,0.55078125,-1.0422363,0
0.85595703,0.5527344,-1.2646486,0
1.2788086,0.083496094,-0.02368164,0
1.1179199,0.34960938,-0.21166992,0
1.0715332,0.27392578,-0.63549805,0
1.1196289,0.29541016,-0.8244629,0
1.2912598,0.34643555,-0.95214844,0
1.0939941,-0.0925293,-0.33569336,0
1.1894531,0.002929688,-0.17163087,0
1.1682129,0.11376953,-0.24682617,0
1.0710449,0.25610352,-0.36962894,0
0.9501954,0.13769531,-0.43969727,0
0.74780273,-0.18066406,-0.38427737,0
0.68115234,-0.10107422,-0.31884766,0
0.58032227,-0.09838867,-0.16455078,0
0.5749512,0.036621094,-0.16357423,0
0.58740234,0.10742188,-0.17651367,0
0.60083014,0.03051758,-0.2084961,0
0.5517578,0.052734375,-0.11010742,0
0.54125977,0.072021484,-0.10522462,0
0.5991211,-0.048095703,-0.05029297,0
0.7363282,-0.071777344,-0.055664063,0
0.82958984,-0.08203125,-0.06933594,0
0.9379883,0.0234375,-0.057128906,0
0.92626953,0.13598633,0.039794926,0
0.9338379,0.26098633,0.16015625,0
0.88623047,0.36596683,0.22802736,0
0.8503418,0.25268555,0.31323245,0
0.88671875,0.26342773,0.3183594,0
0.8850098,0.014892579,0.331543,0
0.95654297,0.01171875,0.3947754,0
0.97387695,0.040527347,0.42944336,0
1.0068359,0.16918945,0.43164063,0
0.96240234,0.20678712,0.4152832,0
0.9484863,0.10229493,0.3671875,0
0.9147949,0.02368164,0.30200195,0
0.90893555,0.004638672,0.28466797,0
0.911377,0.015380859,0.27319336,0
0.93334967,0.055175785,0.24707033,0
0.9538575,0.028320314,0.2697754,0
0.9001465,0.004638672,0.21850587,0
0.8850098,0.022949219,0.21313477,0
0.8317871,0.07397461,0.23291016,0
0.7565918,0.11401368,0.26489258,0
0.76904297,0.1303711,0.27148438,0
0.75537115,0.075683594,0.22509767,1
0.6845703,0.053466797,0.22705078,1
0.5812988,0.015625,0.21386719,1
0.46020508,0.08496094,0.15991212,1
0.42578125,0.046386722,0.1809082,1
0.34423828,0.08251954,0.10522462,1
0.26342773,0.08032227,0.07714844,1
0.4084473,-0.043457035,-0.13427734,1
0.5810547,0.055908207,-0.10498047,1
0.63134766,-0.12109375,-0.15063477,1
0.532959,-0.27661133,-0.17358398,1
0.77148443,-0.15405275,-0.119873054,1
0.8850098,0.47290042,0.06274414,1
2.5493164,-2.769043,5.3725586,1
2.8330078,0.41601563,2.9333496,1
3.1101077,1.8249513,1.3112793,1
2.0839844,0.051757813,-0.5107422,1
0.8747559,0.795166,0.041015625,1
0.4553223,0.20166017,1.4760742,1
-0.09375,0.626709,0.9445801,1
-0.7089844,-0.17675783,1.6584473,1
-0.7502442,-0.79199225,1.8693848,1
-0.7104492,0.07958985,1.2321777,1
-0.8945313,0.1723633,1.2275391,1
-0.6765137,0.32470703,1.076416,1
-0.4282227,0.3305664,0.5390625,0
-0.4282227,0.3305664,0.5390625,0
-0.5383301,0.37719727,0.36450198,0
-0.4855957,0.40576172,0.54174805,0
-0.42260742,0.62475586,0.74584967,0
-0.42260742,0.89501953,0.8708496,0
-0.2680664,0.7363282,0.8066407,0
-0.31445313,0.5812988,0.8942871,0
-0.2770996,0.63916016,0.9172364,0
-0.30957034,0.6257325,0.88867193,0
-0.31933594,0.58374023,0.8637696,0
-0.3503418,0.65869147,0.76538086,0
-0.29663086,0.6442871,0.77905273,0
-0.29663086,0.6442871,0.77905273,0
-0.21655273,0.5871582,0.77563477,0
-0.21655273,0.5871582,0.77563477,0
-0.2290039,0.50683594,0.8400879,0
-0.2290039,0.50683594,0.8400879,0
-0.13500977,0.4038086,0.91625977,0
-0.13500977,0.4038086,0.91625977,0
-0.16210939,0.06323242,1.0908203,0
-0.16210939,0.06323242,1.0908203,0
-0.11816406,-0.26953125,1.0771484,0
-0.11816406,-0.26953125,1.0771484,0
-0.07836914,-0.096435554,0.9133301,0
-0.07836914,-0.096435554,0.9133301,0
-0.02734375,0.033935547,0.7575684,0
-0.02734375,0.033935547,0.7575684,0
0.22558594,-0.0625,0.7773438,0
0.46484378,0.033935547,1.1003418,0
0.24291992,-0.08886719,0.51464844,0
0.23901369,0.19921875,0.041503906,0
0.7272949,0.42211914,0.3100586,0
1.0744629,-0.11669922,-0.19482422,0
0.4589844,0.06713867,0.57592773,0
0.5776367,0.5800781,0.35913086,0
0.80615234,1.2241211,1.199707,0
1.8808594,0.4741211,-1.2407227,0
0.8178711,0.9367676,-0.67456055,0
1.0080566,0.62524414,0.89941406,0
0.3381348,0.6274414,-0.020507813,0
0.96533203,-0.13671875,-0.95703125,0
1.2770997,0.66088873,0.7443848,0
0.88378906,0.4152832,0.6984863,0
1.1281738,0.1850586,-0.888916,0
0.7866211,0.7875977,-0.38671875,0
0.7033692,0.15893555,-0.21020508,0
0.7006836,0.11230469,-0.54052734,0
0.9956055,0.25048828,-0.23095705,0
1.0004883,0.21069336,-0.47998047,0
1.2663574,0.4873047,0.016357422,0
1.0544434,0.27978516,-0.61083984,0
0.9250488,0.6970215,-1.420166,0
0.9250488,0.6970215,-1.420166,0
1.3417969,0.7172852,-1.1450195,0
1.095459,0.5324707,-0.22094727,0
1.2138672,0.3212891,-0.17529298,0
1.0976563,0.41284183,-0.43286133,0
1.0976563,0.41284183,-0.43286133,0
1.0976563,0.41284183,-0.43286133,0
0.8852539,0.42260742,-0.6403809,0
0.99975586,-0.05102539,-0.43530273,0
1.0463867,-0.015136719,-0.49072266,0
1.0046387,0.022705078,-0.6911621,0
1.0144043,0.21899414,-0.57910156,0
0.86523443,0.17480469,-0.4216309,0
0.8564454,0.21142578,-0.3071289,0
0.8261719,0.20751955,-0.25,0
0.8046875,-0.024169922,-0.17089845,0
0.7209473,0.09204102,-0.26220703,0
0.6508789,0.05297852,-0.059814453,0
0.6032715,0.10131836,-0.095214844,0
0.56884766,0.10498047,-0.057861328,0
0.45947266,0.17260742,-0.002441407,0
0.4814453,0.19067384,0.06201172,0
0.50878906,0.17651367,0.08837891,0
0.5275879,0.15356445,0.09765625,0
0.59521484,0.15185548,0.089111336,0
0.84252936,0.18603516,0.13671875,0
0.8564454,0.20361328,0.17797852,0
0.94311523,0.29516602,0.38305664,0
0.9484863,0.2734375,0.38061526,0
0.92700195,0.22265625,0.31396487,0
0.94091797,0.17114258,0.3515625,0
0.9301758,0.15429688,0.37158203,0
0.91845703,0.16918945,0.37353516,0
0.8701172,0.21655273,0.37646484,0
0.87719727,0.21582031,0.41455078,0
0.8535157,0.20532228,0.4055176,0
0.8095704,0.20898439,0.35766602,0
0.75927734,0.12939453,0.30957034,0
0.717041,0.108154304,0.15478517,0
0.6801758,0.124267586,0.13208008,0
0.5332031,0.045898438,0.18017578,0
0.49316406,-0.02685547,0.22827148,1
0.48706055,-0.029052736,0.2602539,1
0.47290042,-0.042724613,0.33666995,1
0.4018555,-0.032226563,0.38842773,1
0.45385745,0.044189457,0.34716797,1
0.5925293,0.0715332,0.3916016,1
0.72900397,0.032958984,0.44677734,1
0.8166504,0.09033203,0.50439453,1
0.95996094,0.0703125,0.5283203,1
1.0678711,0.02685547,0.4824219,1
1.0800781,0.05297852,0.38305664,1
0.7841797,0.04492188,0.13549805,1
0.9958496,-0.1171875,0.40795898,1
1.2402344,-0.5209961,2.6884766,1
1.3049318,0.55981445,1.2695313,1
1.2861328,0.90966797,1.0876465,1
1.4538574,0.89575195,1.1079102,1
1.5778809,0.33276367,1.1013184,1
0.76562506,-0.13330078,1.0400391,1
-0.9714356,-0.37963867,1.5356447,1
-0.8808594,-0.46020508,0.6196289,1
-1.052002,0.040039063,0.3117676,1
-1.0507813,0.13061523,0.2548828,1
-1.0322266,0.15014648,0.3635254,1
-1.0175781,0.15014648,0.17797852,1
-0.73193365,0.18652344,0.189209,0
-0.7978516,0.25952148,0.48339844,0
-0.58569336,0.2631836,0.7915039,0
-0.49975586,0.35009766,0.88647467,0
-0.45581055,0.8815918,1.0986328,0
-0.4909668,1.0183105,1.2937012,0
-0.52734375,0.878418,1.1181641,0
-0.27246094,0.513916,0.944336,0
-0.18383789,0.50390625,0.86572266,0
-0.24365234,0.3310547,0.80908203,0
-0.24365234,0.1574707,0.86035156,0
-0.1472168,0.20996094,0.8757324,0
-0.01977539,0.17651367,0.82934576,0
0.06640625,0.000244141,0.72900397,0
0.14086914,0.005859375,0.78808594,0
0.30908203,0.013183594,0.8112793,0
0.34252933,-0.07495117,0.98339844,0
0.22265625,-0.43823242,1.1469727,0
0.12719727,-0.32568362,1.0756836,0
0.15942383,-0.019531252,1.0471191,0
0.20654297,-0.07812501,1.0566406,0
0.24365234,-0.020751953,1.0388184,0
0.19091797,-0.010253906,0.6687012,0
0.2680664,-0.3984375,0.60156256,0
0.2758789,-0.27734375,0.5473633,0
0.5192871,-0.20336914,0.41235352,0
0.73193365,0.23168947,0.33032227,0
0.7241211,-0.15649414,0.024902344,0
0.73095703,-0.47070315,-0.22680664,0
0.5266113,1.4614258,-0.07055664,0
1.3139648,1.2509766,0.24243164,0
1.5366211,1.1696777,0.82934576,0
0.6403809,-0.77148443,0.025146484,0
1.2907715,1.1833496,0.07495117,0
1.2087402,1.5615234,0.6064453,0
0.8786621,0.29907227,0.47021484,0
1.3840333,-0.16357423,-0.27026367,0
1.1313477,0.29736328,-0.18139648,0
0.8432618,0.63793945,0.029541016,0
0.71240234,0.3251953,0.3479004,0
0.8305664,0.05297852,0.5246582,0
1.0212402,-0.14404297,0.13891602,0
1.0212402,-0.14404297,0.13891602,0
1.2082521,0.059570316,-1.4494629,0
1.4873048,0.5625,0.03857422,0
1.4873048,0.5625,0.03857422,0
1.0375977,0.23291016,0.65209967,0
0.73120123,-0.19116211,0.37426758,0
0.8608399,-0.21069336,-1.0056152,0
0.76293945,-0.22216798,-1.2834473,0
1.0009766,0.19995117,-0.15722656,0
1.2158203,-0.13305664,-0.70751953,0
1.2158203,-0.13305664,-0.70751953,0
0.99975586,0.8676758,-0.73217773,0
1.0656738,0.18530273,-0.2487793,0
1.0656738,0.18530273,-0.2487793,0
1.0656738,0.18530273,-0.2487793,0
1.0410156,-0.34619144,-0.1994629,0
1.5097656,0.18969727,-0.5576172,0
1.2333984,0.081054695,-0.28955078,0
1.279297,-0.033935547,-0.4355469,0
1.026123,0.20483398,-0.39111328,0
0.8991699,0.08642578,-0.36206055,0
0.8847656,0.28051758,-0.24291992,0
0.72216797,0.17504883,-0.21972656,0
0.5625,-0.021972656,-0.24829102,0
0.4450684,-0.028076172,-0.12036133,0
0.40893555,-0.0234375,-0.08276367,0
0.44091797,0.03125,-0.10009766,0
0.39575195,0.050781254,-0.08032227,0
0.55249023,0.091796875,-0.017822266,0
0.55249023,0.091796875,-0.017822266,0
0.5891113,0.095947266,0.009521484,0
0.8757324,0.17358398,0.05029297,0
0.9011231,0.21948242,0.064697266,0
0.9047852,0.30590823,0.24121095,0
0.9047852,0.30590823,0.24121095,0
0.8916016,0.20727539,0.390625,0
0.9201661,0.1772461,0.37622073,0
0.9201661,0.1772461,0.37622073,0
0.9340821,0.1591797,0.34960938,0
0.93652344,0.14331055,0.33496094,0
0.96264654,0.14257813,0.33911133,0
0.96264654,0.14257813,0.33911133,0
0.9575196,0.18774416,0.35229492,0
0.9575196,0.18774416,0.35229492,0
0.9575196,0.18774416,0.35229492,0
0.93261725,0.20117188,0.37890625,0
0.93261725,0.20117188,0.37890625,0
0.9116211,0.20483398,0.39038086,0
0.7504883,0.18066406,0.26904297,0
0.6804199,0.11547852,0.2529297,0
0.6096192,0.049072266,0.23046875,0
0.45019534,-0.06665039,0.02734375,1
0.31616214,-0.3876953,-0.25585938,1
0.09326172,-0.018310547,-0.4777832,1
0.09326172,-0.018310547,-0.4777832,1
0.5822754,-0.390625,-0.80224615,1
0.7717285,-0.25439453,-0.5292969,1
0.814209,-0.23974611,-0.24584961,1
0.814209,-0.23974611,-0.24584961,1
0.814209,-0.23974611,-0.24584961,1
0.8666993,-0.45703125,-0.033935547,1
0.9147949,-0.2229004,0.06176758,1
0.9147949,-0.2229004,0.06176758,1
1.109375,-0.30371097,-0.23461916,1
1.7346191,-2.2260742,3.270996,1
0.8242188,0.5683594,1.1853027,1
0.63916016,-0.04199219,0.9108887,1
1.2419435,-0.5605469,0.8918457,1
-0.17675783,-0.16064455,1.6110841,1
-0.5534668,-0.35375977,1.2443848,1
0.1262207,-0.4050293,0.8710938,1
-0.954834,0.030029297,0.4047852,1
-1.1206055,0.1550293,0.44018555,1
-0.9863281,0.12158203,0.42138672,1
-0.4626465,0.81835943,0.30273438,1
-0.41845703,0.5678711,0.4921875,1
-0.31201172,0.67089844,0.5847168,0
-0.2590332,0.7165528,0.65405273,0
-0.35571292,0.8178711,0.87353516,0
-0.2626953,0.8798829,0.99438477,0
-0.36938477,0.8981934,0.9562988,0
-0.46826172,0.8137207,0.80249023,0
-0.46044925,0.75512695,0.6767578,0
-0.50341797,0.578125,0.75244147,0
-0.4523926,0.51831055,0.7155762,0
-0.3137207,0.2734375,0.79174805,0
-0.22875978,0.33374026,0.73120123,0
-0.14501953,0.20971681,0.9177246,0
-0.11767579,0.017089844,0.98583984,0
-0.020019531,0.025878906,1.076416,0
-0.030029297,-0.2548828,1.0471191,0
0.006103516,-0.12866211,1.0354004,0
0.14916992,0.015380859,1.0036621,0
0.125,-0.046875,0.9602051,0
0.14379883,-0.24316406,0.8105469,0
0.26538086,-0.30688477,0.77490234,0
0.26538086,-0.30688477,0.77490234,0
0.42626953,0.10522462,0.77587897,0
0.47436526,0.0234375,0.890625,0
0.5476074,-0.21142578,0.85913086,0
0.50683594,-0.17919922,0.7934571,0
0.45825198,-0.041748047,0.65966797,0
0.5163574,-0.13427734,0.53930664,0
0.5563965,0.103515625,0.46801758,0
0.7060547,0.1616211,-0.033447266,0
0.7060547,0.1616211,-0.033447266,0
0.8842774,0.20458986,0.48754886,0
0.6303711,0.4855957,-0.5222168,0
0.6303711,0.4855957,-0.5222168,0
0.8745117,1.1870117,0.45336914,0
0.33227542,0.41015625,0.10742188,0
1.4824219,0.63818365,-0.39794922,0
1.1350098,0.6171875,0.3212891,0
1.1350098,0.6171875,0.3212891,0
1.3347168,0.36938477,-0.40405276,0
0.9008789,0.13696289,0.4423828,0
0.9008789,0.13696289,0.4423828,0
1.0454102,0.095458984,-0.7998047,0
1.1569824,0.1472168,-0.17114258,0
0.82495123,0.13305664,-0.31616214,0
1.0800781,0.07397461,-0.61474615,0
0.7446289,0.27270508,-0.012451172,0
1.1118164,0.0793457,-0.2944336,0
1.1918945,0.20581055,-0.35717776,0
0.99072266,0.30297855,-0.53344727,0
1.0302734,0.091796875,-0.9082031,0
0.91967773,0.052246097,-0.6936035,0
1.3205566,0.2927246,-0.6733399,0
1.3159181,0.06323242,-0.7070313,0
1.1608887,0.08203125,-0.73168945,0
1.20459,0.5644531,-0.6557618,0
1.364502,0.45751956,-0.6237793,0
1.3740234,-0.14819336,-0.4543457,0
1.298584,-0.47558594,-0.2734375,0
1.2998048,0.057617188,-0.81884766,0
1.2253418,0.30200195,-0.32373047,0
1.2170411,0.13500977,-0.2644043,0
1.2114258,-0.041748047,-0.21313477,0
1.2114258,-0.041748047,-0.21313477,0
1.1447754,-0.03881836,-0.44970703,0
1.0168457,0.052246097,-0.3713379,0
0.9609375,0.025390627,-0.35717776,0
0.9609375,0.025390627,-0.35717776,0
0.861084,0.037109375,-0.32373047,0
0.861084,0.037109375,-0.32373047,0
0.69799805,-0.024902344,-0.2841797,0
0.69799805,-0.024902344,-0.2841797,0
0.6062012,-0.044677734,-0.25317383,0
0.6062012,-0.044677734,-0.25317383,0
0.5234375,-0.057128906,-0.21435547,0
0.5234375,-0.057128906,-0.21435547,0
0.45312503,-0.060302738,-0.18334962,0
0.45312503,-0.060302738,-0.18334962,0
0.45312503,-0.060302738,-0.18334962,0
0.45312503,-0.060302738,-0.18334962,0
0.425293,-0.03051758,-0.16967773,0
0.425293,-0.03051758,-0.16967773,0
0.42675784,-0.013183594,-0.18408205,0
0.74609375,0.084716804,-0.08569336,0
0.93969727,0.2668457,0.35913086,0
0.9873047,0.010742188,0.34887695,0
0.95336914,0.11767579,0.3774414,0
0.9216309,0.14331055,0.3869629,0
0.8874512,0.18334962,0.39135742,0
0.89941406,0.18115236,0.38940433,0
0.8850098,0.108886726,0.34643555,0
0.9313965,0.100830086,0.3051758,0
0.9094238,0.12451172,0.2861328,0
0.88549805,0.109375,0.26611328,0
0.82958984,0.17504883,0.26879883,0
0.8173828,0.07104492,0.21728516,0
0.720459,0.055175785,0.16870119,0
0.5185547,-0.061279297,0.06713867,0
0.45288086,0.006347657,0.09814453,0
0.41333008,0.029785158,0.16894531,0
0.32617188,0.017822266,0.03125,0
-0.13891602,0.07104492,0.970459,0
-0.13769531,0.07714844,0.9670411,0
-0.15307617,0.092285156,0.9797363,0
-0.15307617,0.092285156,0.9797363,0
-0.15307617,0.092285156,0.9797363,0
-0.110839844,0.11035157,0.9892578,0
-0.10839844,0.11206055,0.9812012,0
-0.1105957,0.11108399,0.97753906,0
-0.09570313,0.12866211,0.9785156,0
-0.10668946,0.12792969,0.9916992,0
-0.071777344,0.14746094,1.0397949,0
-0.043457035,0.14526367,1.0800781,0
-0.03125,0.072265625,1.1010742,0
0.014404297,0.048095703,1.0825195,0
0.14501953,-0.1394043,0.95654297,0
0.34521484,-0.33325195,0.8979492,0
0.56640625,-0.40625003,0.8305664,0
0.4050293,0.2055664,0.49609375,0
0.4050293,0.2055664,0.49609375,0
0.5246582,0.8178711,0.83935547,0
0.67114264,0.37817383,0.5358887,0
0.67114264,0.37817383,0.5358887,0
0.5161133,0.28466797,0.1953125,0
0.8544922,0.44335938,0.000244141,0
1.0595703,0.6364746,0.17553711,0
1.0595703,0.6364746,0.17553711,0
1.1989746,0.79199225,0.15356445,0
1.1989746,0.79199225,0.15356445,0
1.3112793,0.57543945,0.18603516,0
1.9191895,0.421875,0.3486328,0
1.7307129,0.53564453,0.36499023,0
1.6809082,0.5036621,0.32348636,0
1.5722657,0.49414065,0.27685547,0
1.5722657,0.49414065,0.27685547,0
1.2219238,0.10961915,0.27783203,0
1.144043,0.07373047,0.2426758,0
0.9619141,0.112548836,0.38647464,0
0.9592285,0.20532228,0.3400879,0
1.020752,0.31445313,0.34912112,0
1.1025391,0.39746097,0.37524414,0
1.2026367,0.16552734,0.21069336,0
1.2451172,0.108886726,0.1875,0
1.2451172,0.108886726,0.1875,0
1.2451172,0.108886726,0.1875,0
1.414795,0.006591797,0.14550781,0
1.414795,0.006591797,0.14550781,0
1.414795,0.006591797,0.14550781,0
1.414795,0.006591797,0.14550781,0
1.4489746,-0.12353516,0.032714844,0
1.326416,-0.19067384,-0.017333984,0
1.3676758,-0.13793945,-0.17114258,0
1.3676758,-0.13793945,-0.17114258,0
1.3676758,-0.13793945,-0.17114258,0
1.3676758,-0.13793945,-0.17114258,0
1.3676758,-0.13793945,-0.17114258,0
0.9645996,-0.11279297,-0.30419922,0
0.8017578,-0.103271484,-0.14453125,0
0.7832032,0.6567383,0.22216798,0
0.7199707,0.87719727,0.59521484,0
0.7285156,0.7670899,0.63256836,0
1.076416,0.7705078,0.80688477,0
1.076416,0.7705078,0.80688477,0
1.076416,0.7705078,0.80688477,0
1.4086914,0.74243164,0.76464844,0
1.4086914,0.74243164,0.76464844,0
1.2858888,0.22802736,0.10498047,0
0.72167975,0.23022462,0.15454102,0
0.72167975,0.23022462,0.15454102,0
0.72167975,0.23022462,0.15454102,0
0.28759766,0.2121582,0.38427737,1
0.29248047,0.43676758,0.28930664,1
0.30737308,0.33129883,0.32739258,1
0.21582031,0.3249512,0.2763672,1
0.16894531,0.36669925,0.17504883,1
0.005126953,0.5810547,0.72534186,1
0.005126953,0.5810547,0.72534186,1
1.2409668,-0.013427735,1.392334,1
1.7587891,0.2685547,1.4135742,1
1.3359375,-0.1459961,1.5251465,1
0.36328125,-0.3149414,2.31958,1
0.36328125,-0.3149414,2.31958,1
0.6657715,1.1245117,1.7609863,1
0.7236328,2.175293,1.4726564,1
0.7236328,2.175293,1.4726564,1
0.7236328,2.175293,1.4726564,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,1
0.59643555,2.1271973,0.98315436,0
0.59643555,2.1271973,0.98315436,0
0.59643555,2.1271973,0.98315436,0
0.59643555,2.1271973,0.98315436,0
0.59643555,2.1271973,0.98315436,0
0.59643555,2.1271973,0.98315436,0
-0.43017578,1.3200684,1.0776367,0
-0.43017578,1.3200684,1.0776367,0
-0.43017578,1.3200684,1.0776367,0
-0.43017578,1.3200684,1.0776367,0
-0.43017578,1.3200684,1.0776367,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-0.74804693,1.0964355,1.145752,0
-1.6057129,0.43481448,1.20459,0
-1.6057129,0.43481448,1.20459,0
-1.6057129,0.43481448,1.20459,0
-1.6057129,0.43481448,1.20459,0
-1.6057129,0.43481448,1.20459,0
-1.6057129,0.43481448,1.20459,0
-1.6057129,0.43481448,1.20459,0
-1.6057129,0.43481448,1.20459,0
-0.41650394,0.5102539,0.5488281,0
-0.61279297,0.6743164,0.6159668,0
-0.5810547,0.63134766,0.4453125,0
-0.58569336,0.61279297,0.55737305,0
-0.6569824,0.5515137,0.5197754,0
-0.86596686,0.26538086,0.6230469,0
-0.4150391,-0.12573242,1.2087402,0
-0.47607422,-0.009521484,1.0063477,0
-0.48217773,-0.07910156,0.73828125,0
-0.4206543,0.11645508,0.9667969,0
-0.4675293,-0.03759766,0.8813477,0
-0.44970703,0.004882813,0.88378906,0
-0.16210939,0.34423828,1.2075197,0
-0.28857422,0.17553711,1.0910645,0
-0.28857422,0.17553711,1.0910645,0
0.30395508,0.76000977,1.59375,0
0.30395508,0.76000977,1.59375,0
0.5083008,0.63159186,0.35888672,0
0.5083008,0.63159186,0.35888672,0
0.8815918,1.5397949,0.06713867,0
0.99438477,1.6455079,-0.029296875,0
1.3981934,-0.16821289,-0.013671875,0
0.8273926,-0.17480469,0.36645508,0
0.67553717,0.05053711,0.32006836,0
0.67553717,0.05053711,0.32006836,0
0.8264161,0.19653322,0.38842773,0
1.0703125,0.9553223,1.1347656,0
1.260254,1.0527344,1.3444825,0
1.260254,1.0527344,1.3444825,0
1.260254,1.0527344,1.3444825,0
0.10522462,0.08666992,1.1943359,0
0.37255862,-0.44189453,1.1447754,0
0.19799806,1.0532227,1.8613281,0
0.19799806,1.0532227,1.8613281,0
0.03149414,0.8811035,1.8867188,0
-0.021240234,-0.49365234,1.2705079,0
0.6582031,0.06665039,1.072998,0
1.4541016,-0.9172364,-0.1743164,0
1.6569824,-0.33081058,-0.39697266,0
1.6569824,-0.33081058,-0.39697266,0
0.9313965,-0.20971681,0.75830084,0
0.6938477,-0.38012695,0.10131836,0
0.6875,-0.17114258,0.003662109,0
0.67749023,0.001708984,0.30371097,0
0.67749023,0.001708984,0.30371097,0
0.67749023,0.001708984,0.30371097,0
0.6401367,-0.10253906,0.26489258,0
0.6401367,-0.10253906,0.26489258,0
0.6401367,-0.10253906,0.26489258,0
0.8742676,-0.056152344,0.85546875,0
0.8972168,-0.53271484,0.044433594,0
0.80029297,-0.01928711,0.77124023,0
0.9248047,-0.29760742,0.46020508,0
0.89233404,-0.016357422,0.40820313,0
0.89233404,-0.016357422,0.40820313,0
0.75170904,-0.20654297,0.38916016,0
0.991211,-0.39257813,0.40942383,0
0.94287115,-0.20141602,0.42871094,0
0.8674317,-0.27368164,0.26098633,0
0.8244629,-0.18725586,0.4790039,0
0.9423828,-0.07421875,0.47485352,0
0.98974615,-0.25756836,0.3344727,0
0.98974615,-0.25756836,0.3344727,0
1.6335449,-0.25561523,0.36596683,0
1.4035645,-0.41015625,0.5727539,0
1.3149414,0.042724613,0.4926758,0
1.3159181,-0.21655273,0.26586914,0
1.0827637,-0.18237305,-0.14282227,0
1.0827637,-0.18237305,-0.14282227,0
1.3337402,-0.55615234,0.3110352,0
1.4731445,-0.3269043,0.13134766,0
1.3232423,0.044189457,-0.26171875,0
1.439209,-0.19970703,0.19238281,0
1.1694336,-0.07104492,0.2426758,0
0.84228516,-0.15136719,0.37402347,0
0.57788086,-0.16503908,0.57666016,0
0.56225586,-0.20654297,0.5827637,0
0.56225586,-0.20654297,0.5827637,0
0.5654297,-0.048095703,0.27416992,0
0.53027344,-0.01586914,0.23388673,0
0.5576172,0.068603516,0.16284181,0
0.5300293,0.17822267,0.15991212,0
0.5410156,0.23803711,0.2229004,0
0.7465821,0.21972656,0.22656251,0
0.7746582,0.123046875,0.16088867,0
0.8913574,0.109375,0.021240234,0
1.1113281,0.21142578,-0.21777345,0
1.2104493,0.2783203,-0.36572266,0
1.3486328,0.20971681,-0.32568362,0
1.3083496,0.21337892,-0.31152344,0
1.2976075,0.28637695,-0.37646484,0
1.2910157,0.28198242,-0.29956055,0
1.0800781,0.3552246,-0.2614746,0
1.0375977,0.51416016,-0.31225586,0
0.90649414,0.6359864,-0.16479492,0
0.92407227,0.8168946,0.2175293,0
0.8769532,0.43115237,0.92309576,0
0.73950195,0.32592773,0.8442383,0
0.69189453,0.049560547,0.3371582,0
0.5444336,-0.1640625,0.0979004,0
0.45703125,-0.21948242,-0.2770996,0
0.5095215,-0.27124023,-0.5769043,0
0.6489258,-0.007080079,-0.39257813,0
0.8278809,-0.34448242,-0.38183594,0
1.0280762,0.28930664,-0.70947266,0
0.97314453,0.13427734,-0.53466797,0
0.97314453,0.13427734,-0.53466797,0
0.97314453,0.13427734,-0.53466797,0
1.0119629,-0.02685547,-0.47680664,0
1.0119629,-0.02685547,-0.47680664,0
0.9882813,0.089111336,-0.42944336,0
0.9882813,0.089111336,-0.42944336,0
0.83496094,0.14941406,-0.27172852,0
0.83496094,0.14941406,-0.27172852,0
1.0708008,0.37524414,-0.39794922,0
1.0708008,0.37524414,-0.39794922,0
1.159668,0.49536133,-0.30639648,0
1.159668,0.49536133,-0.30639648,0
0.9685059,0.0913086,-0.21557619,0
0.9685059,0.0913086,-0.21557619,0
1.1618652,0.32836914,-0.007324219,0
1.1760254,0.115722656,-0.27514648,0
0.9318848,0.4909668,-0.17041016,0
0.6303711,0.5234375,-0.3110352,0
0.62524414,0.3642578,-0.23583984,0
0.6501465,0.36010745,-0.064208984,0
0.63842773,0.43701175,0.11401368,0
0.68481445,0.63525397,-0.04125977,0
0.6132813,0.29882813,-0.13793945,0
0.31542972,-0.24145508,-0.14575195,0
0.31542972,-0.24145508,-0.14575195,0
0.6237793,-0.20019533,0.84838873,0
1.6433107,1.4628906,0.9611817,0
1.6433107,1.4628906,0.9611817,0
1.7512207,1.9943848,0.8210449,0
1.7512207,1.9943848,0.8210449,0
1.8452148,1.046875,0.0625,0
1.5771484,0.66162115,-0.26611328,0
1.5771484,0.66162115,-0.26611328,0
0.7573242,0.12573242,-0.29736328,0
